timestamp,device,rodada,id,tempInterna,tempExterna,umidade,luz,criticidade,distancia,tempoForaDaFaixa,situacao
2026-08-24 18:20:40+00:00,ESP32Noris001Vaccine,6,3,3.0,25.1,73.5,70,42,18.6,0,TRANSPORTE_OK
2026-08-24 18:20:41+00:00,ESP32Noris001Vaccine,6,4,3.25,25.4,74.3,50,41,17.8,0,TRANSPORTE_OK
2026-08-24 18:20:42+00:00,ESP32Noris001Vaccine,6,5,3.5,26.0,74.7,58,43,17.4,0,TRANSPORTE_OK
2026-08-24 18:20:43+00:00,ESP32Noris001Vaccine,6,6,3.5,26.4,72.7,52,41,18.3,0,TRANSPORTE_OK
2026-08-24 18:20:44+00:00,ESP32Noris001Vaccine,6,7,3.5,26.3,72.8,54,39,17.3,0,TRANSPORTE_OK
2026-08-24 18:20:45+00:00,ESP32Noris001Vaccine,6,8,3.75,26.9,69.0,65,42,18.6,0,TRANSPORTE_OK
2026-08-24 18:20:46+00:00,ESP32Noris001Vaccine,6,9,3.5,26.9,72.7,53,40,18.7,0,TRANSPORTE_OK
2026-08-24 18:20:47+00:00,ESP32Noris001Vaccine,6,10,3.5,26.8,70.6,59,42,16.2,0,TRANSPORTE_OK
2026-08-24 18:20:48+00:00,ESP32Noris001Vaccine,6,11,3.5,27.2,71.4,51,39,17.6,0,TRANSPORTE_OK
2026-08-24 18:20:49+00:00,ESP32Noris001Vaccine,6,12,3.25,27.0,72.7,49,41,17.2,0,TRANSPORTE_OK
2026-08-24 18:20:50+00:00,ESP32Noris001Vaccine,6,13,3.0,26.8,71.4,53,37,16.8,0,TRANSPORTE_OK
2026-08-24 18:20:51+00:00,ESP32Noris001Vaccine,6,14,2.75,27.0,72.7,61,45,17.0,0,TRANSPORTE_OK
2026-08-24 18:20:52+00:00,ESP32Noris001Vaccine,6,15,2.75,27.1,70.1,52,38,16.6,0,TRANSPORTE_OK
2026-08-24 18:20:53+00:00,ESP32Noris001Vaccine,6,16,2.5,27.2,72.9,49,37,15.4,0,TRANSPORTE_OK
2026-08-24 18:20:54+00:00,ESP32Noris001Vaccine,6,17,2.5,26.7,73.7,50,39,17.2,0,TRANSPORTE_OK
2026-08-24 18:20:55+00:00,ESP32Noris001Vaccine,6,18,2.75,26.1,72.8,47,38,17.0,0,TRANSPORTE_OK
2026-08-24 18:20:56+00:00,ESP32Noris001Vaccine,6,19,2.75,25.9,69.1,51,39,16.3,0,TRANSPORTE_OK
2026-08-24 18:20:57+00:00,ESP32Noris001Vaccine,6,20,3.0,25.6,71.2,62,41,16.1,0,TRANSPORTE_OK
2026-08-24 18:20:58+00:00,ESP32Noris001Vaccine,6,21,3.0,24.9,70.6,48,42,15.5,0,TRANSPORTE_OK
2026-08-24 18:20:59+00:00,ESP32Noris001Vaccine,6,22,3.5,24.8,70.9,74,37,15.0,0,TRANSPORTE_OK
2026-08-24 18:21:00+00:00,ESP32Noris001Vaccine,6,23,3.5,24.1,74.0,69,41,15.4,0,TRANSPORTE_OK
2026-08-24 18:21:01+00:00,ESP32Noris001Vaccine,6,24,3.5,23.5,78.3,61,40,16.3,0,TRANSPORTE_OK
2026-08-24 18:21:02+00:00,ESP32Noris001Vaccine,6,25,4.25,23.7,78.9,63,38,14.4,0,TRANSPORTE_OK
2026-08-24 18:21:03+00:00,ESP32Noris001Vaccine,6,26,3.75,23.7,80.8,60,41,16.1,0,TRANSPORTE_OK
2026-08-24 18:21:04+00:00,ESP32Noris001Vaccine,6,27,4.0,24.1,73.8,60,37,14.6,0,TRANSPORTE_OK
2026-08-24 18:21:05+00:00,ESP32Noris001Vaccine,6,28,4.0,23.8,74.7,61,40,14.1,0,TRANSPORTE_OK
2026-08-24 18:21:06+00:00,ESP32Noris001Vaccine,6,29,3.75,23.8,74.2,68,41,15.3,0,TRANSPORTE_OK
2026-08-24 18:21:07+00:00,ESP32Noris001Vaccine,6,30,3.75,24.4,73.0,38,38,15.7,0,TRANSPORTE_OK
2026-08-24 18:21:08+00:00,ESP32Noris001Vaccine,6,31,3.5,24.5,76.4,36,38,16.2,0,TRANSPORTE_OK
2026-08-24 18:21:09+00:00,ESP32Noris001Vaccine,6,32,3.5,24.5,78.3,39,38,16.5,0,TRANSPORTE_OK
2026-08-24 18:21:10+00:00,ESP32Noris001Vaccine,6,33,3.5,24.7,75.1,37,42,15.0,0,TRANSPORTE_OK
2026-08-24 18:24:31+00:00,ESP32Noris001Vaccine,7,0,5.0,24.6,72.2,96,77,14.2,0,TRANSPORTE_OK
2026-08-24 18:24:32+00:00,ESP32Noris001Vaccine,7,1,5.25,24.0,75.0,97,75,15.7,0,TRANSPORTE_OK
2026-08-24 18:24:33+00:00,ESP32Noris001Vaccine,7,2,5.0,23.5,75.1,85,75,15.6,0,TRANSPORTE_OK
2026-08-24 18:24:34+00:00,ESP32Noris001Vaccine,7,3,5.25,23.5,72.4,67,77,14.5,0,TRANSPORTE_OK
2026-08-24 18:24:35+00:00,ESP32Noris001Vaccine,7,4,5.25,23.1,78.1,78,80,13.9,0,TRANSPORTE_OK
2026-08-24 18:24:36+00:00,ESP32Noris001Vaccine,7,5,5.25,22.6,74.1,74,78,14.2,0,TRANSPORTE_OK
2026-08-24 18:24:37+00:00,ESP32Noris001Vaccine,7,6,5.0,21.8,78.9,60,79,15.0,0,TRANSPORTE_OK
2026-08-24 18:24:38+00:00,ESP32Noris001Vaccine,7,7,5.25,22.1,77.0,56,78,13.5,0,TRANSPORTE_OK
2026-08-24 18:24:39+00:00,ESP32Noris001Vaccine,7,8,5.25,21.0,78.8,51,76,13.3,0,TRANSPORTE_OK
2026-08-24 18:24:40+00:00,ESP32Noris001Vaccine,7,9,5.25,21.8,77.3,41,79,13.0,0,TRANSPORTE_OK
2026-08-24 18:24:41+00:00,ESP32Noris001Vaccine,7,10,5.25,20.7,82.7,45,79,12.9,0,TRANSPORTE_OK
2026-08-24 18:24:42+00:00,ESP32Noris001Vaccine,7,11,5.5,21.3,79.7,30,78,13.2,0,TRANSPORTE_OK
2026-08-24 18:24:43+00:00,ESP32Noris001Vaccine,7,12,5.25,22.0,76.3,50,75,12.1,0,TRANSPORTE_OK
2026-08-24 18:24:44+00:00,ESP32Noris001Vaccine,7,13,5.25,22.8,73.5,60,80,12.1,0,TRANSPORTE_OK
2026-08-24 18:24:45+00:00,ESP32Noris001Vaccine,7,14,5.25,23.2,71.7,46,79,11.8,0,TRANSPORTE_OK
2026-08-24 18:24:46+00:00,ESP32Noris001Vaccine,7,15,5.0,23.7,77.7,57,78,12.6,0,TRANSPORTE_OK
2026-08-24 18:24:47+00:00,ESP32Noris001Vaccine,7,16,5.0,24.1,73.3,63,82,13.2,0,TRANSPORTE_OK
2026-08-24 18:24:48+00:00,ESP32Noris001Vaccine,7,17,5.25,24.7,74.3,49,79,11.7,0,TRANSPORTE_OK
2026-08-24 18:24:49+00:00,ESP32Noris001Vaccine,7,18,5.0,25.6,71.8,64,75,11.8,0,TRANSPORTE_OK
2026-08-24 18:24:50+00:00,ESP32Noris001Vaccine,7,19,5.0,26.5,68.0,56,79,12.5,0,TRANSPORTE_OK
2026-08-24 18:24:51+00:00,ESP32Noris001Vaccine,7,20,4.75,27.1,69.3,52,77,12.1,0,TRANSPORTE_OK
2026-08-24 18:24:52+00:00,ESP32Noris001Vaccine,7,21,4.75,27.7,73.9,62,77,11.9,0,TRANSPORTE_OK
2026-08-24 18:24:53+00:00,ESP32Noris001Vaccine,7,22,4.75,27.3,74.7,62,79,11.8,0,TRANSPORTE_OK
2026-08-24 18:24:54+00:00,ESP32Noris001Vaccine,7,23,4.75,27.4,72.2,63,78,11.5,0,TRANSPORTE_OK
2026-08-24 18:24:55+00:00,ESP32Noris001Vaccine,7,24,5.25,27.1,68.5,61,76,12.6,0,TRANSPORTE_OK
2026-08-24 18:24:56+00:00,ESP32Noris001Vaccine,7,25,5.0,26.6,70.6,65,75,13.7,0,TRANSPORTE_OK
2026-08-24 18:24:57+00:00,ESP32Noris001Vaccine,7,26,5.0,26.3,67.9,67,77,12.0,0,TRANSPORTE_OK
2026-08-24 18:24:58+00:00,ESP32Noris001Vaccine,7,27,5.25,25.7,70.9,72,76,13.2,0,TRANSPORTE_OK
2026-08-24 18:24:59+00:00,ESP32Noris001Vaccine,7,28,5.25,25.4,69.1,68,75,13.3,0,TRANSPORTE_OK
2026-08-24 18:25:00+00:00,ESP32Noris001Vaccine,7,29,5.25,25.7,73.2,91,80,13.5,0,TRANSPORTE_OK
2026-08-24 18:25:01+00:00,ESP32Noris001Vaccine,7,30,5.25,25.0,74.2,78,81,14.5,0,TRANSPORTE_OK
2026-08-24 18:25:02+00:00,ESP32Noris001Vaccine,7,31,5.25,24.5,74.9,89,76,14.5,0,TRANSPORTE_OK
2026-08-24 18:25:03+00:00,ESP32Noris001Vaccine,7,32,5.25,24.6,75.1,83,81,13.8,0,TRANSPORTE_OK
2026-08-24 18:25:04+00:00,ESP32Noris001Vaccine,7,33,5.5,24.4,74.0,87,76,12.7,0,TRANSPORTE_OK
2026-08-24 18:25:05+00:00,ESP32Noris001Vaccine,7,34,5.25,24.1,75.1,79,79,12.7,0,TRANSPORTE_OK
2026-08-24 18:25:06+00:00,ESP32Noris001Vaccine,7,35,5.5,23.9,73.9,81,77,12.9,0,TRANSPORTE_OK
2026-08-24 18:25:07+00:00,ESP32Noris001Vaccine,7,36,5.25,24.0,74.5,68,79,11.4,0,TRANSPORTE_OK
2026-08-24 18:25:08+00:00,ESP32Noris001Vaccine,7,37,5.5,23.3,75.5,51,75,11.4,0,TRANSPORTE_OK
2026-08-24 18:25:09+00:00,ESP32Noris001Vaccine,7,38,5.25,22.9,77.5,52,75,12.6,0,TRANSPORTE_OK
2026-08-24 18:25:10+00:00,ESP32Noris001Vaccine,7,39,5.5,22.8,76.0,48,78,11.9,0,TRANSPORTE_OK
2026-08-24 18:25:11+00:00,ESP32Noris001Vaccine,7,40,5.5,22.5,80.0,42,76,11.3,0,TRANSPORTE_OK
2026-08-24 18:25:12+00:00,ESP32Noris001Vaccine,7,41,5.5,22.1,76.9,47,76,11.0,0,TRANSPORTE_OK
2026-08-24 18:25:13+00:00,ESP32Noris001Vaccine,7,42,5.5,22.4,76.2,33,77,10.5,0,TRANSPORTE_OK
2026-08-24 18:27:38+00:00,ESP32Noris001Vaccine,8,0,5.5,26.5,71.4,69,78,16.2,0,TRANSPORTE_OK
2026-08-24 18:27:39+00:00,ESP32Noris001Vaccine,8,1,5.5,26.7,69.0,82,78,16.9,0,TRANSPORTE_OK
2026-08-24 18:27:40+00:00,ESP32Noris001Vaccine,8,2,5.5,26.7,70.1,67,79,16.7,0,TRANSPORTE_OK
2026-08-24 18:27:41+00:00,ESP32Noris001Vaccine,8,3,5.5,26.8,72.3,68,79,15.4,0,TRANSPORTE_OK
2026-08-24 18:27:42+00:00,ESP32Noris001Vaccine,8,4,5.0,26.8,68.1,83,78,16.2,0,TRANSPORTE_OK
2026-08-24 18:27:43+00:00,ESP32Noris001Vaccine,8,5,5.25,27.7,66.4,72,81,16.3,0,TRANSPORTE_OK
2026-08-24 18:27:44+00:00,ESP32Noris001Vaccine,8,6,5.0,27.4,67.6,83,78,16.0,0,TRANSPORTE_OK
2026-08-24 18:27:45+00:00,ESP32Noris001Vaccine,8,7,5.0,28.0,70.6,83,78,16.9,0,TRANSPORTE_OK
2026-08-24 18:27:46+00:00,ESP32Noris001Vaccine,8,8,5.0,27.7,67.5,92,79,17.2,0,TRANSPORTE_OK
2026-08-24 18:27:47+00:00,ESP32Noris001Vaccine,8,9,5.0,27.5,66.9,81,75,16.2,0,TRANSPORTE_OK
2026-08-24 18:27:48+00:00,ESP32Noris001Vaccine,8,10,5.0,27.6,73.2,85,79,17.0,0,TRANSPORTE_OK
2026-08-24 18:27:49+00:00,ESP32Noris001Vaccine,8,11,5.0,26.2,71.8,65,75,17.2,0,TRANSPORTE_OK
2026-08-24 18:27:50+00:00,ESP32Noris001Vaccine,8,12,5.0,26.1,72.3,73,82,18.4,0,TRANSPORTE_OK
2026-08-24 18:27:51+00:00,ESP32Noris001Vaccine,8,13,5.25,25.2,70.5,71,76,18.9,0,TRANSPORTE_OK
2026-08-24 18:27:52+00:00,ESP32Noris001Vaccine,8,14,5.25,24.7,75.1,62,76,18.5,0,TRANSPORTE_OK
2026-08-24 18:27:53+00:00,ESP32Noris001Vaccine,8,15,5.25,24.5,74.2,54,76,18.3,0,TRANSPORTE_OK
2026-08-24 18:27:54+00:00,ESP32Noris001Vaccine,8,16,5.25,23.2,73.1,59,80,18.0,0,TRANSPORTE_OK
2026-08-24 18:27:55+00:00,ESP32Noris001Vaccine,8,17,5.25,23.7,75.9,60,77,18.3,0,TRANSPORTE_OK
2026-08-24 18:27:56+00:00,ESP32Noris001Vaccine,8,18,5.25,24.2,76.5,58,79,18.0,0,TRANSPORTE_OK
2026-08-24 18:27:57+00:00,ESP32Noris001Vaccine,8,19,5.25,24.7,71.2,62,80,16.8,0,TRANSPORTE_OK
2026-08-24 18:27:58+00:00,ESP32Noris001Vaccine,8,20,5.25,24.8,69.3,59,79,16.4,0,TRANSPORTE_OK
2026-08-24 18:27:59+00:00,ESP32Noris001Vaccine,8,21,5.25,25.9,70.6,61,81,16.2,0,TRANSPORTE_OK
2026-08-24 18:28:00+00:00,ESP32Noris001Vaccine,8,22,5.0,26.3,73.6,69,79,15.2,0,TRANSPORTE_OK
2026-08-24 18:28:01+00:00,ESP32Noris001Vaccine,8,23,5.0,27.0,70.2,72,80,15.0,0,TRANSPORTE_OK
2026-08-24 18:28:02+00:00,ESP32Noris001Vaccine,8,24,5.0,27.3,66.6,78,78,14.6,0,TRANSPORTE_OK
2026-08-24 18:28:03+00:00,ESP32Noris001Vaccine,8,25,5.25,27.3,72.4,63,78,13.8,0,TRANSPORTE_OK
2026-08-24 18:28:04+00:00,ESP32Noris001Vaccine,8,26,5.0,26.9,67.9,64,79,13.2,0,TRANSPORTE_OK
2026-08-24 18:28:05+00:00,ESP32Noris001Vaccine,8,27,5.0,26.3,71.4,68,80,13.2,0,TRANSPORTE_OK
2026-08-24 18:28:06+00:00,ESP32Noris001Vaccine,8,28,4.75,26.2,73.9,70,79,14.1,0,TRANSPORTE_OK
2026-08-24 18:28:07+00:00,ESP32Noris001Vaccine,8,29,4.75,25.8,71.1,64,80,12.8,0,TRANSPORTE_OK
2026-08-24 18:28:08+00:00,ESP32Noris001Vaccine,8,30,4.5,25.5,76.5,47,81,12.4,0,TRANSPORTE_OK
2026-08-24 18:28:09+00:00,ESP32Noris001Vaccine,8,31,4.75,25.2,76.1,41,81,13.3,0,TRANSPORTE_OK
2026-08-24 18:28:10+00:00,ESP32Noris001Vaccine,8,32,4.5,24.4,70.5,34,79,13.0,0,TRANSPORTE_OK
2026-08-24 18:28:11+00:00,ESP32Noris001Vaccine,8,33,4.25,24.5,70.1,32,78,13.0,0,TRANSPORTE_OK
2026-08-24 18:32:14+00:00,ESP32Noris001Vaccine,9,0,6.75,36.1,56.7,87,32,13.5,0,AMBIENTE_HOSTIL
2026-08-24 18:32:15+00:00,ESP32Noris001Vaccine,9,1,6.5,36.4,53.9,85,31,14.0,0,AMBIENTE_HOSTIL
2026-08-24 18:32:16+00:00,ESP32Noris001Vaccine,9,2,6.5,36.5,59.5,86,31,13.3,0,AMBIENTE_HOSTIL
2026-08-24 18:32:17+00:00,ESP32Noris001Vaccine,9,3,6.5,36.1,60.7,82,34,11.4,0,AMBIENTE_HOSTIL
2026-08-24 18:32:18+00:00,ESP32Noris001Vaccine,9,4,6.25,35.7,56.6,83,30,12.3,0,AMBIENTE_HOSTIL
2026-08-24 18:32:19+00:00,ESP32Noris001Vaccine,9,5,6.25,35.6,57.6,80,29,13.8,0,AMBIENTE_HOSTIL
2026-08-24 18:32:20+00:00,ESP32Noris001Vaccine,9,6,6.0,35.4,55.5,76,33,12.1,0,AMBIENTE_HOSTIL
2026-08-24 18:32:21+00:00,ESP32Noris001Vaccine,9,7,6.0,36.0,52.8,85,32,11.5,0,AMBIENTE_HOSTIL
2026-08-24 18:32:22+00:00,ESP32Noris001Vaccine,9,8,5.75,36.1,58.1,85,31,11.3,0,AMBIENTE_HOSTIL
2026-08-24 18:32:23+00:00,ESP32Noris001Vaccine,9,9,5.5,35.6,59.0,82,30,12.4,0,AMBIENTE_HOSTIL
2026-08-24 18:32:24+00:00,ESP32Noris001Vaccine,9,10,5.5,35.4,61.4,61,32,13.1,0,AMBIENTE_HOSTIL
2026-08-24 18:32:25+00:00,ESP32Noris001Vaccine,9,11,5.5,35.5,58.5,63,31,11.7,0,AMBIENTE_HOSTIL
2026-08-24 18:32:26+00:00,ESP32Noris001Vaccine,9,12,5.5,35.6,57.5,57,31,12.0,0,AMBIENTE_HOSTIL
2026-08-24 18:32:27+00:00,ESP32Noris001Vaccine,9,13,5.25,36.1,57.7,62,31,13.7,0,AMBIENTE_HOSTIL
2026-08-24 18:32:28+00:00,ESP32Noris001Vaccine,9,14,5.25,36.3,59.1,62,32,12.1,0,AMBIENTE_HOSTIL
2026-08-24 18:32:29+00:00,ESP32Noris001Vaccine,9,15,5.0,36.3,55.0,63,32,12.2,0,AMBIENTE_HOSTIL
2026-08-24 18:32:30+00:00,ESP32Noris001Vaccine,9,16,5.25,36.7,56.1,62,30,12.4,0,AMBIENTE_HOSTIL
2026-08-24 18:32:31+00:00,ESP32Noris001Vaccine,9,17,5.0,36.6,54.5,63,33,13.9,0,AMBIENTE_HOSTIL
2026-08-24 18:32:32+00:00,ESP32Noris001Vaccine,9,18,4.75,37.5,54.0,52,31,14.4,0,AMBIENTE_HOSTIL
2026-08-24 18:32:33+00:00,ESP32Noris001Vaccine,9,19,5.0,37.7,57.2,54,32,13.3,0,AMBIENTE_HOSTIL
2026-08-24 18:32:34+00:00,ESP32Noris001Vaccine,9,20,4.75,37.4,57.2,52,33,13.7,0,AMBIENTE_HOSTIL
2026-08-24 18:32:35+00:00,ESP32Noris001Vaccine,9,21,4.75,37.9,51.2,49,31,13.8,0,AMBIENTE_HOSTIL
2026-08-24 18:32:36+00:00,ESP32Noris001Vaccine,9,22,5.0,37.6,52.5,50,32,13.5,0,AMBIENTE_HOSTIL
2026-08-24 18:32:37+00:00,ESP32Noris001Vaccine,9,23,5.25,37.4,57.2,55,34,13.2,0,AMBIENTE_HOSTIL
2026-08-24 18:32:38+00:00,ESP32Noris001Vaccine,9,24,5.0,36.4,57.7,58,28,12.7,0,AMBIENTE_HOSTIL
2026-08-24 18:32:39+00:00,ESP32Noris001Vaccine,9,25,5.25,36.1,56.4,65,30,12.1,0,AMBIENTE_HOSTIL
2026-08-24 18:32:40+00:00,ESP32Noris001Vaccine,9,26,5.25,36.3,59.3,74,31,13.0,0,AMBIENTE_HOSTIL
2026-08-24 18:32:41+00:00,ESP32Noris001Vaccine,9,27,5.5,35.6,58.8,66,30,12.1,0,AMBIENTE_HOSTIL
2026-08-24 18:32:42+00:00,ESP32Noris001Vaccine,9,28,5.75,35.7,59.7,70,30,12.1,0,AMBIENTE_HOSTIL
2026-08-24 18:32:43+00:00,ESP32Noris001Vaccine,9,29,5.75,35.4,56.9,78,32,12.2,0,AMBIENTE_HOSTIL
2026-08-24 18:32:44+00:00,ESP32Noris001Vaccine,9,30,6.0,35.2,59.2,66,29,11.2,0,AMBIENTE_HOSTIL
2026-08-24 18:32:45+00:00,ESP32Noris001Vaccine,9,31,6.25,34.7,61.9,73,30,11.0,0,AMBIENTE_HOSTIL
2026-08-24 18:32:46+00:00,ESP32Noris001Vaccine,9,32,6.25,34.8,62.5,87,31,10.1,0,AMBIENTE_HOSTIL
2026-08-24 18:32:47+00:00,ESP32Noris001Vaccine,9,33,5.75,34.9,59.4,65,26,10.2,0,AMBIENTE_HOSTIL
2026-08-24 18:32:48+00:00,ESP32Noris001Vaccine,9,34,5.25,34.5,63.0,80,32,11.2,0,AMBIENTE_HOSTIL
2026-08-24 18:32:49+00:00,ESP32Noris001Vaccine,9,35,5.0,34.7,61.9,85,32,10.7,0,AMBIENTE_HOSTIL
2026-08-24 18:32:50+00:00,ESP32Noris001Vaccine,9,36,4.75,35.3,59.6,71,32,10.9,0,AMBIENTE_HOSTIL
2026-08-24 18:32:51+00:00,ESP32Noris001Vaccine,9,37,4.25,35.2,56.4,80,32,10.9,0,AMBIENTE_HOSTIL
2026-08-24 18:32:52+00:00,ESP32Noris001Vaccine,9,38,4.0,35.4,57.4,91,32,11.4,0,AMBIENTE_HOSTIL
2026-08-24 18:32:53+00:00,ESP32Noris001Vaccine,9,39,3.5,35.7,56.3,75,32,11.3,0,AMBIENTE_HOSTIL
2026-08-24 18:32:54+00:00,ESP32Noris001Vaccine,9,40,3.5,35.5,55.9,73,30,10.9,0,AMBIENTE_HOSTIL
2026-08-24 18:32:55+00:00,ESP32Noris001Vaccine,9,41,3.0,35.8,59.3,86,31,11.2,0,AMBIENTE_HOSTIL
2026-08-24 18:32:56+00:00,ESP32Noris001Vaccine,9,42,2.75,36.0,59.5,92,34,10.7,0,AMBIENTE_HOSTIL
2026-08-24 18:35:56+00:00,ESP32Noris001Vaccine,10,0,5.5,37.7,52.4,34,83,17.3,0,AMBIENTE_HOSTIL
2026-08-24 18:35:57+00:00,ESP32Noris001Vaccine,10,1,5.5,37.3,60.2,46,82,17.6,0,AMBIENTE_HOSTIL
2026-08-24 18:35:58+00:00,ESP32Noris001Vaccine,10,2,5.25,37.6,53.6,53,83,16.3,0,AMBIENTE_HOSTIL
2026-08-24 18:35:59+00:00,ESP32Noris001Vaccine,10,3,5.0,37.7,53.8,46,84,17.0,0,AMBIENTE_HOSTIL
2026-08-24 18:36:00+00:00,ESP32Noris001Vaccine,10,4,5.25,37.7,57.0,57,84,15.8,0,AMBIENTE_HOSTIL
2026-08-24 18:36:01+00:00,ESP32Noris001Vaccine,10,5,5.25,38.7,55.2,70,82,15.9,0,AMBIENTE_HOSTIL
2026-08-24 18:36:02+00:00,ESP32Noris001Vaccine,10,6,5.0,38.7,51.7,59,81,15.6,0,AMBIENTE_HOSTIL
2026-08-24 18:36:03+00:00,ESP32Noris001Vaccine,10,7,5.0,38.9,51.4,65,81,15.9,0,AMBIENTE_HOSTIL
2026-08-24 18:36:04+00:00,ESP32Noris001Vaccine,10,8,4.75,39.4,51.0,69,80,16.0,0,AMBIENTE_HOSTIL
2026-08-24 18:36:05+00:00,ESP32Noris001Vaccine,10,9,4.75,39.8,55.5,82,80,14.9,0,AMBIENTE_HOSTIL
2026-08-24 18:36:06+00:00,ESP32Noris001Vaccine,10,10,4.75,38.9,59.1,79,83,16.1,0,AMBIENTE_HOSTIL
2026-08-24 18:36:07+00:00,ESP32Noris001Vaccine,10,11,4.75,39.0,50.3,78,80,14.7,0,AMBIENTE_HOSTIL
2026-08-24 18:36:08+00:00,ESP32Noris001Vaccine,10,12,4.75,38.5,55.1,75,80,15.2,0,AMBIENTE_HOSTIL
2026-08-24 18:36:09+00:00,ESP32Noris001Vaccine,10,13,5.0,38.0,59.6,78,84,13.8,0,AMBIENTE_HOSTIL
2026-08-24 18:36:10+00:00,ESP32Noris001Vaccine,10,14,5.0,37.7,52.0,76,81,14.0,0,AMBIENTE_HOSTIL
2026-08-24 18:36:11+00:00,ESP32Noris001Vaccine,10,15,5.25,37.0,58.3,79,84,14.3,0,AMBIENTE_HOSTIL
2026-08-24 18:36:12+00:00,ESP32Noris001Vaccine,10,16,5.0,36.4,58.7,89,82,13.2,0,AMBIENTE_HOSTIL
2026-08-24 18:36:13+00:00,ESP32Noris001Vaccine,10,17,5.25,36.3,55.8,90,83,12.6,0,AMBIENTE_HOSTIL
2026-08-24 18:36:14+00:00,ESP32Noris001Vaccine,10,18,5.25,35.5,56.1,89,84,13.2,0,AMBIENTE_HOSTIL
2026-08-24 18:36:15+00:00,ESP32Noris001Vaccine,10,19,5.25,35.3,62.3,92,81,11.2,0,AMBIENTE_HOSTIL
2026-08-24 18:36:16+00:00,ESP32Noris001Vaccine,10,20,5.0,36.1,56.3,80,83,11.9,0,AMBIENTE_HOSTIL
2026-08-24 18:36:17+00:00,ESP32Noris001Vaccine,10,21,5.0,35.3,53.4,76,82,12.2,0,AMBIENTE_HOSTIL
2026-08-24 18:36:18+00:00,ESP32Noris001Vaccine,10,22,5.0,35.4,57.6,78,80,13.5,0,AMBIENTE_HOSTIL
2026-08-24 18:36:19+00:00,ESP32Noris001Vaccine,10,23,5.0,35.3,60.4,79,82,13.7,0,AMBIENTE_HOSTIL
2026-08-24 18:36:20+00:00,ESP32Noris001Vaccine,10,24,4.75,35.4,61.2,58,80,14.1,0,AMBIENTE_HOSTIL
2026-08-24 18:36:21+00:00,ESP32Noris001Vaccine,10,25,4.75,35.4,55.2,54,81,13.8,0,AMBIENTE_HOSTIL
2026-08-24 18:36:22+00:00,ESP32Noris001Vaccine,10,26,4.5,35.3,59.0,52,83,13.9,0,AMBIENTE_HOSTIL
2026-08-24 18:36:23+00:00,ESP32Noris001Vaccine,10,27,4.75,35.5,55.6,45,78,14.2,0,AMBIENTE_HOSTIL
2026-08-24 18:36:24+00:00,ESP32Noris001Vaccine,10,28,4.5,35.2,59.1,42,84,16.2,0,AMBIENTE_HOSTIL
2026-08-24 18:36:25+00:00,ESP32Noris001Vaccine,10,29,4.75,35.2,59.3,45,80,15.3,0,AMBIENTE_HOSTIL
2026-08-24 18:36:26+00:00,ESP32Noris001Vaccine,10,30,4.75,35.1,57.2,54,82,15.8,0,AMBIENTE_HOSTIL
2026-08-24 18:36:27+00:00,ESP32Noris001Vaccine,10,31,4.5,35.2,56.5,41,81,15.4,0,AMBIENTE_HOSTIL
2026-08-24 18:36:28+00:00,ESP32Noris001Vaccine,10,32,4.75,35.5,62.0,26,82,16.1,0,AMBIENTE_HOSTIL
2026-08-24 18:36:29+00:00,ESP32Noris001Vaccine,10,33,4.75,35.7,55.1,48,82,16.3,0,AMBIENTE_HOSTIL
2026-08-24 18:36:30+00:00,ESP32Noris001Vaccine,10,34,4.75,35.6,59.2,47,80,15.9,0,AMBIENTE_HOSTIL
2026-08-24 18:36:31+00:00,ESP32Noris001Vaccine,10,35,4.75,35.9,58.4,46,83,16.8,0,AMBIENTE_HOSTIL
2026-08-24 18:36:32+00:00,ESP32Noris001Vaccine,10,36,5.0,35.7,58.0,33,80,15.0,0,AMBIENTE_HOSTIL
2026-08-24 18:36:33+00:00,ESP32Noris001Vaccine,10,37,5.0,35.2,58.8,46,83,17.5,0,AMBIENTE_HOSTIL
2026-08-24 18:36:34+00:00,ESP32Noris001Vaccine,10,38,5.25,35.2,60.6,46,82,17.3,0,AMBIENTE_HOSTIL
2026-08-24 18:40:45+00:00,ESP32Noris001Vaccine,11,0,5.0,21.1,77.1,604,39,67.9,0,TRANSPORTE_OK
2026-08-24 18:40:46+00:00,ESP32Noris001Vaccine,11,1,5.0,21.5,78.1,598,39,65.5,0,TRANSPORTE_OK
2026-08-24 18:40:47+00:00,ESP32Noris001Vaccine,11,2,5.0,22.6,78.2,564,42,64.4,0,TRANSPORTE_OK
2026-08-24 18:40:48+00:00,ESP32Noris001Vaccine,11,3,5.25,23.2,75.9,495,41,60.8,0,TRANSPORTE_OK
2026-08-24 18:40:49+00:00,ESP32Noris001Vaccine,11,4,5.25,23.8,75.8,558,34,60.2,0,TRANSPORTE_OK
2026-08-24 18:40:50+00:00,ESP32Noris001Vaccine,11,5,5.5,24.3,75.8,500,39,57.9,0,TRANSPORTE_OK
2026-08-24 18:40:51+00:00,ESP32Noris001Vaccine,11,6,5.5,25.5,71.8,508,43,55.9,0,TRANSPORTE_OK
2026-08-24 18:40:52+00:00,ESP32Noris001Vaccine,11,7,5.5,26.5,72.2,470,41,53.3,0,TRANSPORTE_OK
